objective,similarity,correlation
81386,88.4494,-0.261265
86556,86.6376,-0.261265
81208,88.1441,-0.261265
82812,88.8278,-0.261265
81073,86.8108,-0.261265
82308,87.6146,-0.261265
81170,87.7948,-0.261265
80432,89.2272,-0.261265
82086,89.0911,-0.261265
80997,87.2613,-0.261265
80141,88.8589,-0.261265
80500,89.1922,-0.261265
76066,87.5335,-0.261265
82615,88.8208,-0.261265
80115,88.007,-0.261265
82733,87.2813,-0.261265
80068,88.1231,-0.261265
77530,88.029,-0.261265
81804,87.6887,-0.261265
79183,89.0501,-0.261265
81187,86.2182,-0.261265
82750,87.8108,-0.261265
83453,87.7808,-0.261265
81266,89.2412,-0.261265
83906,89.4224,-0.261265
81972,88.1932,-0.261265
82972,87.024,-0.261265
78059,90.0701,-0.261265
83029,88.8769,-0.261265
79128,89.5906,-0.261265
80199,88.8829,-0.261265
79513,88.5015,-0.261265
80399,89.0681,-0.261265
80184,89.2953,-0.261265
82592,86.6597,-0.261265
82605,88.7978,-0.261265
81948,89.1301,-0.261265
78203,87.8358,-0.261265
83071,87.4885,-0.261265
82311,87.4995,-0.261265
83608,86.6817,-0.261265
79999,88.3303,-0.261265
80921,86.0541,-0.261265
81567,87.1932,-0.261265
80926,88.9149,-0.261265
82253,88.9259,-0.261265
82998,89.0791,-0.261265
83632,87.5235,-0.261265
81657,89.2513,-0.261265
83568,87.6947,-0.261265
79161,87.958,-0.261265
82808,88.7588,-0.261265
82354,87.8078,-0.261265
79264,88.0521,-0.261265
82868,87.6306,-0.261265
85310,86.0801,-0.261265
79663,87.4124,-0.261265
81820,89.1211,-0.261265
81279,88.1922,-0.261265
81425,87.9349,-0.261265
81286,87.5225,-0.261265
81770,89.7628,-0.261265
80563,88.4114,-0.261265
77370,87.956,-0.261265
78110,87.0751,-0.261265
80695,88.2913,-0.261265
81926,87.7868,-0.261265
78778,88.7277,-0.261265
84119,87.3273,-0.261265
82667,88.4304,-0.261265
81291,88.1732,-0.261265
80141,88.5856,-0.261265
77283,88.1892,-0.261265
81530,87.3664,-0.261265
78897,88.4585,-0.261265
81984,86.6587,-0.261265
82346,86.5696,-0.261265
80952,88.5606,-0.261265
79708,89.1652,-0.261265
83785,88.7257,-0.261265
81000,87.9169,-0.261265
79676,88.7798,-0.261265
83700,88.9269,-0.261265
78547,88.2623,-0.261265
82437,88.5566,-0.261265
80396,88.1722,-0.261265
85256,88.2452,-0.261265
81573,87.1852,-0.261265
83334,88.6927,-0.261265
78265,89.3443,-0.261265
81099,88.8679,-0.261265
81314,86.5215,-0.261265
81124,87.3233,-0.261265
78277,88.7057,-0.261265
83295,87.2813,-0.261265
78342,88.6857,-0.261265
80604,86.3784,-0.261265
76993,88.3644,-0.261265
80185,88.0501,-0.261265
77545,88.3133,-0.261265
80685,87.9159,-0.261265
79857,88.7177,-0.261265
84960,87.9339,-0.261265
81778,89.7467,-0.261265
81368,87.5325,-0.261265
83236,88.7297,-0.261265
81638,87.5506,-0.261265
81626,87.9319,-0.261265
82018,87.5806,-0.261265
82403,87.5405,-0.261265
83743,86.2923,-0.261265
77540,88.98,-0.261265
78552,88.2633,-0.261265
80530,87.6667,-0.261265
80964,87.4114,-0.261265
81292,87.2142,-0.261265
80477,88.2643,-0.261265
82750,86.9469,-0.261265
79257,89.5826,-0.261265
80574,85.9389,-0.261265
82106,88.2573,-0.261265
80374,88.5966,-0.261265
81461,87.3353,-0.261265
81010,88.028,-0.261265
82103,89.4965,-0.261265
81491,88.017,-0.261265
82970,85.8649,-0.261265
80341,86.8659,-0.261265
83052,86.6006,-0.261265
78953,88.5876,-0.261265
79209,87.8178,-0.261265
81237,85.3193,-0.261265
81505,89.1962,-0.261265
83677,87.6877,-0.261265
82454,87.8649,-0.261265
83357,87.7017,-0.261265
82902,87.4725,-0.261265
81501,88.8939,-0.261265
80210,87.994,-0.261265
82421,87.5826,-0.261265
80869,88.2062,-0.261265
81999,87.7327,-0.261265
82436,87.7748,-0.261265
82669,87.1131,-0.261265
80128,88.3023,-0.261265
81040,87.9079,-0.261265
75657,89.1281,-0.261265
80497,87.6557,-0.261265
79581,88.2482,-0.261265
82020,86.2713,-0.261265
80043,88.7738,-0.261265
84809,85.9289,-0.261265
83566,86.1602,-0.261265
82155,86.978,-0.261265
79988,88.7638,-0.261265
78354,86.4905,-0.261265
83161,88.6687,-0.261265
84360,86.6777,-0.261265
81388,88.5776,-0.261265
81553,86.968,-0.261265
84195,87.4555,-0.261265
79242,86.1051,-0.261265
81485,88.3874,-0.261265
82425,88.7778,-0.261265
79625,86.011,-0.261265
80192,86.8268,-0.261265
79422,88.8559,-0.261265
82766,88.997,-0.261265
80673,88.4965,-0.261265
84797,88.025,-0.261265
80448,87.7668,-0.261265
80502,88.2873,-0.261265
81706,87.4294,-0.261265
81165,89.5325,-0.261265
82181,87.2833,-0.261265
79422,88.8458,-0.261265
83635,87.0911,-0.261265
79247,88.8098,-0.261265
77168,88.2362,-0.261265
81721,89.2342,-0.261265
80140,89.3423,-0.261265
85313,88.9009,-0.261265
81360,87.7568,-0.261265
82989,86.8298,-0.261265
78504,89.1892,-0.261265
80101,88.3504,-0.261265
82664,89.6206,-0.261265
80354,88.4625,-0.261265
79949,89.978,-0.261265
79863,89.8649,-0.261265
77872,88.7608,-0.261265
82594,86.8138,-0.261265
78876,89.2252,-0.261265
79401,87.1471,-0.261265
79195,88.5536,-0.261265
79110,88.4915,-0.261265
76226,89.03,-0.261265
81696,87.967,-0.261265
78904,88.7037,-0.261265
81372,87.8228,-0.261265
79741,86.974,-0.261265
84731,88.3103,-0.261265
85221,89.3914,-0.261265
77627,86.8819,-0.261265
79819,89.6416,-0.261265
83697,87.7017,-0.261265
81997,89.7027,-0.261265
81221,88.6967,-0.261265
80301,88.4444,-0.261265
78649,87.8068,-0.261265
79982,88,-0.261265
83776,88.9149,-0.261265
77827,88.4314,-0.261265
78758,88.041,-0.261265
85602,85.1542,-0.261265
79394,88.986,-0.261265
80942,87.5916,-0.261265
82527,86.5616,-0.261265
80856,88.5836,-0.261265
81628,88.7578,-0.261265
81510,86.5956,-0.261265
81824,88.1451,-0.261265
84592,86.5195,-0.261265
81990,89.2082,-0.261265
84977,87.5536,-0.261265
84584,86.2733,-0.261265
79658,87.5766,-0.261265
79234,87.7297,-0.261265
81222,88.7027,-0.261265
79930,87.3243,-0.261265
84834,86.8318,-0.261265
86110,88.5946,-0.261265
81772,88.9449,-0.261265
80031,89.049,-0.261265
83340,86.6366,-0.261265
83812,85.5956,-0.261265
81280,87.8859,-0.261265
78512,87.6997,-0.261265
82581,88.6066,-0.261265
79371,86.8228,-0.261265
84594,87.3073,-0.261265
81566,88.6326,-0.261265
79764,87.1111,-0.261265
79309,89.3113,-0.261265
84201,84.5726,-0.261265
83093,83.5325,-0.261265
80273,87.982,-0.261265
79672,87.4765,-0.261265
79479,88.6997,-0.261265
79212,89.5175,-0.261265
81800,88.3624,-0.261265
79317,88.2593,-0.261265
80151,87.6186,-0.261265
78702,89.2863,-0.261265
79066,86.6366,-0.261265
82500,85.8719,-0.261265
78836,88.7177,-0.261265
80110,88.7107,-0.261265
79605,88.3704,-0.261265
84574,86.4785,-0.261265
83185,87.5536,-0.261265
80879,88.7377,-0.261265
77997,89.022,-0.261265
79719,88.2492,-0.261265
78087,87.7818,-0.261265
86514,86.9029,-0.261265
80542,87.7518,-0.261265
83921,86.6687,-0.261265
79296,86.1682,-0.261265
78234,89.4244,-0.261265
80019,88.5796,-0.261265
81750,87.5305,-0.261265
78833,88.6707,-0.261265
83078,87.2152,-0.261265
79820,88.5055,-0.261265
78051,88.8188,-0.261265
77630,87.0771,-0.261265
85192,87.4424,-0.261265
79283,89.2322,-0.261265
80137,86.4384,-0.261265
82247,85.036,-0.261265
83250,86.7067,-0.261265
80591,89.7648,-0.261265
80551,86.8038,-0.261265
79335,87.6186,-0.261265
82358,88.3774,-0.261265
79805,86.7137,-0.261265
82630,87.6567,-0.261265
84256,88.7047,-0.261265
79923,86.2533,-0.261265
83576,87.2933,-0.261265
79047,89.3634,-0.261265
80458,87.1522,-0.261265
79986,87.1892,-0.261265
80589,89.1892,-0.261265
81080,89.4565,-0.261265
79562,85.2983,-0.261265
