objective,similarity,correlation
52719,33,-0.527225
55830,29,-0.527225
52342,37,-0.527225
55294,32,-0.527225
53254,37,-0.527225
55585,33,-0.527225
53571,41,-0.527225
56408,24,-0.527225
53008,38,-0.527225
55134,31,-0.527225
54303,35,-0.527225
57047,27,-0.527225
50725,39,-0.527225
55120,29,-0.527225
57143,28,-0.527225
53418,35,-0.527225
56714,29,-0.527225
50302,38,-0.527225
57430,29,-0.527225
52985,41,-0.527225
53308,34,-0.527225
54921,31,-0.527225
56116,27,-0.527225
51664,35,-0.527225
53877,38,-0.527225
55541,29,-0.527225
52367,39,-0.527225
53128,30,-0.527225
54143,30,-0.527225
56144,24,-0.527225
53647,33,-0.527225
53821,37,-0.527225
56699,36,-0.527225
53596,36,-0.527225
55213,28,-0.527225
55885,30,-0.527225
52867,36,-0.527225
54638,37,-0.527225
51622,32,-0.527225
53394,30,-0.527225
54374,41,-0.527225
54031,30,-0.527225
53423,40,-0.527225
53924,35,-0.527225
54133,33,-0.527225
57494,28,-0.527225
52663,40,-0.527225
57163,34,-0.527225
56274,26,-0.527225
55084,26,-0.527225
52673,29,-0.527225
56029,30,-0.527225
53623,33,-0.527225
54509,37,-0.527225
53943,30,-0.527225
55436,32,-0.527225
54974,26,-0.527225
54091,29,-0.527225
55065,34,-0.527225
55583,26,-0.527225
53761,32,-0.527225
52014,35,-0.527225
54222,38,-0.527225
54471,29,-0.527225
54038,37,-0.527225
53988,35,-0.527225
54878,31,-0.527225
56250,25,-0.527225
53816,28,-0.527225
54674,39,-0.527225
54351,33,-0.527225
55279,34,-0.527225
54294,36,-0.527225
53173,37,-0.527225
51068,36,-0.527225
54822,31,-0.527225
54815,27,-0.527225
53379,29,-0.527225
55183,35,-0.527225
52933,33,-0.527225
55415,32,-0.527225
55163,36,-0.527225
53742,34,-0.527225
54955,24,-0.527225
54687,32,-0.527225
54115,36,-0.527225
56816,26,-0.527225
52562,31,-0.527225
54145,34,-0.527225
55125,33,-0.527225
52626,30,-0.527225
52130,40,-0.527225
53504,32,-0.527225
55549,28,-0.527225
54397,28,-0.527225
54507,26,-0.527225
56531,27,-0.527225
55713,34,-0.527225
53544,24,-0.527225
55431,30,-0.527225
52418,33,-0.527225
53392,31,-0.527225
56338,24,-0.527225
52415,34,-0.527225
56128,30,-0.527225
51756,37,-0.527225
53123,37,-0.527225
53205,28,-0.527225
57309,22,-0.527225
52250,36,-0.527225
52987,34,-0.527225
58115,25,-0.527225
56128,31,-0.527225
55800,27,-0.527225
52918,35,-0.527225
54493,32,-0.527225
52261,38,-0.527225
56546,30,-0.527225
55836,36,-0.527225
54805,26,-0.527225
52923,34,-0.527225
54728,36,-0.527225
54875,31,-0.527225
53273,32,-0.527225
52319,32,-0.527225
57221,29,-0.527225
52006,41,-0.527225
56312,30,-0.527225
55910,27,-0.527225
52667,38,-0.527225
51341,37,-0.527225
55277,38,-0.527225
54828,22,-0.527225
52620,33,-0.527225
53407,30,-0.527225
52767,40,-0.527225
53663,28,-0.527225
53887,33,-0.527225
52949,37,-0.527225
55040,38,-0.527225
57014,37,-0.527225
55112,24,-0.527225
55749,30,-0.527225
53698,34,-0.527225
54583,26,-0.527225
50798,42,-0.527225
55101,25,-0.527225
53477,38,-0.527225
53477,34,-0.527225
52743,37,-0.527225
56529,33,-0.527225
51761,48,-0.527225
54844,27,-0.527225
54313,28,-0.527225
53963,33,-0.527225
51777,32,-0.527225
53201,32,-0.527225
52164,41,-0.527225
55491,28,-0.527225
53334,32,-0.527225
55517,27,-0.527225
52042,38,-0.527225
53423,41,-0.527225
52386,40,-0.527225
52753,31,-0.527225
52913,32,-0.527225
51904,34,-0.527225
55799,24,-0.527225
52519,36,-0.527225
56576,29,-0.527225
56457,32,-0.527225
51743,44,-0.527225
54881,28,-0.527225
52171,27,-0.527225
53566,30,-0.527225
53599,33,-0.527225
53949,38,-0.527225
54466,31,-0.527225
56228,27,-0.527225
53645,34,-0.527225
56965,23,-0.527225
54253,33,-0.527225
52538,33,-0.527225
53076,34,-0.527225
54261,34,-0.527225
53817,36,-0.527225
52599,28,-0.527225
53476,35,-0.527225
54913,36,-0.527225
54395,34,-0.527225
54045,36,-0.527225
57439,28,-0.527225
52824,37,-0.527225
53081,35,-0.527225
56495,31,-0.527225
51470,45,-0.527225
54363,32,-0.527225
56270,25,-0.527225
53075,30,-0.527225
54276,35,-0.527225
53752,36,-0.527225
56142,27,-0.527225
52928,40,-0.527225
53435,31,-0.527225
55374,38,-0.527225
52695,38,-0.527225
55410,33,-0.527225
53587,31,-0.527225
51325,39,-0.527225
52953,34,-0.527225
54532,43,-0.527225
57278,31,-0.527225
53591,27,-0.527225
53650,28,-0.527225
53582,37,-0.527225
52191,33,-0.527225
57750,32,-0.527225
52370,35,-0.527225
51624,36,-0.527225
53780,27,-0.527225
52405,31,-0.527225
56674,29,-0.527225
53259,31,-0.527225
55990,26,-0.527225
56296,24,-0.527225
55321,36,-0.527225
52425,38,-0.527225
53282,40,-0.527225
55087,30,-0.527225
54033,43,-0.527225
54626,25,-0.527225
53288,26,-0.527225
52618,31,-0.527225
55156,26,-0.527225
58552,23,-0.527225
57452,24,-0.527225
54239,32,-0.527225
52564,38,-0.527225
54314,31,-0.527225
54175,31,-0.527225
54022,36,-0.527225
55009,27,-0.527225
55123,27,-0.527225
55693,32,-0.527225
54620,37,-0.527225
52029,45,-0.527225
57544,27,-0.527225
56046,29,-0.527225
54269,29,-0.527225
55982,33,-0.527225
54309,26,-0.527225
53980,36,-0.527225
54866,30,-0.527225
55107,30,-0.527225
52647,29,-0.527225
51312,38,-0.527225
54916,34,-0.527225
52158,34,-0.527225
53226,36,-0.527225
54291,35,-0.527225
52102,30,-0.527225
52981,38,-0.527225
53620,29,-0.527225
56000,28,-0.527225
56693,24,-0.527225
52082,36,-0.527225
54212,33,-0.527225
56624,30,-0.527225
52969,34,-0.527225
53183,29,-0.527225
53227,31,-0.527225
53878,37,-0.527225
52297,37,-0.527225
51234,36,-0.527225
51322,29,-0.527225
55135,39,-0.527225
55617,38,-0.527225
55731,24,-0.527225
54087,32,-0.527225
53066,38,-0.527225
54571,29,-0.527225
52884,30,-0.527225
55391,37,-0.527225
56535,27,-0.527225
54230,32,-0.527225
54143,34,-0.527225
55577,36,-0.527225
54089,38,-0.527225
51705,35,-0.527225
53255,34,-0.527225
54416,27,-0.527225
54172,38,-0.527225
53184,34,-0.527225
52109,31,-0.527225
51895,33,-0.527225
52787,30,-0.527225
56058,31,-0.527225
56826,26,-0.527225
56708,27,-0.527225
54004,38,-0.527225
53323,26,-0.527225
54533,32,-0.527225
54317,36,-0.527225
52789,37,-0.527225
53834,31,-0.527225
53414,32,-0.527225
53229,33,-0.527225
54945,26,-0.527225
53579,35,-0.527225
53975,32,-0.527225
54090,38,-0.527225
55322,35,-0.527225
54526,31,-0.527225
57965,27,-0.527225
52557,31,-0.527225
51130,38,-0.527225
55959,35,-0.527225
52601,36,-0.527225
53841,32,-0.527225
55440,22,-0.527225
54503,28,-0.527225
57888,32,-0.527225
51138,38,-0.527225
54546,29,-0.527225
52586,28,-0.527225
52652,31,-0.527225
56469,33,-0.527225
54374,37,-0.527225
54260,26,-0.527225
52537,35,-0.527225
54557,31,-0.527225
53338,35,-0.527225
57741,29,-0.527225
53329,25,-0.527225
56039,25,-0.527225
52638,36,-0.527225
57140,30,-0.527225
53240,35,-0.527225
52067,32,-0.527225
53527,36,-0.527225
52889,34,-0.527225
53572,41,-0.527225
55770,28,-0.527225
52124,37,-0.527225
55353,35,-0.527225
53809,33,-0.527225
56250,36,-0.527225
52558,30,-0.527225
54586,33,-0.527225
54906,31,-0.527225
53259,32,-0.527225
55926,31,-0.527225
54860,24,-0.527225
51887,34,-0.527225
54771,30,-0.527225
53760,37,-0.527225
53483,38,-0.527225
54081,31,-0.527225
53435,44,-0.527225
56362,25,-0.527225
55020,28,-0.527225
55988,32,-0.527225
53731,33,-0.527225
54598,27,-0.527225
54715,34,-0.527225
53969,29,-0.527225
55519,27,-0.527225
56430,28,-0.527225
53153,38,-0.527225
49789,42,-0.527225
55294,27,-0.527225
56065,27,-0.527225
55060,33,-0.527225
55019,33,-0.527225
55015,32,-0.527225
55703,36,-0.527225
52676,40,-0.527225
52165,37,-0.527225
54999,28,-0.527225
53025,30,-0.527225
57164,24,-0.527225
57657,27,-0.527225
53008,26,-0.527225
52594,33,-0.527225
56390,29,-0.527225
52791,33,-0.527225
55049,39,-0.527225
58071,27,-0.527225
52060,39,-0.527225
54536,31,-0.527225
53396,35,-0.527225
53838,29,-0.527225
55853,37,-0.527225
55470,32,-0.527225
52653,37,-0.527225
51745,33,-0.527225
54561,31,-0.527225
53197,36,-0.527225
53156,36,-0.527225
51142,40,-0.527225
54088,31,-0.527225
59617,20,-0.527225
54856,27,-0.527225
55156,28,-0.527225
56718,24,-0.527225
50905,42,-0.527225
54166,32,-0.527225
55838,34,-0.527225
53754,31,-0.527225
54758,24,-0.527225
56735,29,-0.527225
51761,33,-0.527225
53582,27,-0.527225
54466,26,-0.527225
52372,38,-0.527225
55206,32,-0.527225
57043,26,-0.527225
53740,35,-0.527225
53046,27,-0.527225
55399,25,-0.527225
54159,32,-0.527225
52066,42,-0.527225
54980,29,-0.527225
53133,32,-0.527225
55025,28,-0.527225
54270,35,-0.527225
56439,29,-0.527225
54495,33,-0.527225
54128,33,-0.527225
52966,35,-0.527225
56678,32,-0.527225
55251,30,-0.527225
50018,42,-0.527225
54997,29,-0.527225
55124,37,-0.527225
54920,33,-0.527225
54236,30,-0.527225
52792,29,-0.527225
50902,34,-0.527225
55493,33,-0.527225
51014,50,-0.527225
51646,36,-0.527225
52199,32,-0.527225
53763,32,-0.527225
53475,35,-0.527225
52238,34,-0.527225
55216,30,-0.527225
52881,39,-0.527225
54227,35,-0.527225
54023,29,-0.527225
53687,37,-0.527225
56079,29,-0.527225
53204,37,-0.527225
54860,32,-0.527225
53302,30,-0.527225
54143,35,-0.527225
53908,34,-0.527225
55489,26,-0.527225
56452,34,-0.527225
51725,38,-0.527225
54446,35,-0.527225
55137,27,-0.527225
54283,33,-0.527225
56240,26,-0.527225
53802,30,-0.527225
53887,30,-0.527225
55570,30,-0.527225
51811,32,-0.527225
54216,33,-0.527225
54425,29,-0.527225
51371,34,-0.527225
58080,31,-0.527225
53007,31,-0.527225
56260,28,-0.527225
53390,38,-0.527225
54545,28,-0.527225
53589,31,-0.527225
54354,31,-0.527225
53819,30,-0.527225
52784,35,-0.527225
54605,26,-0.527225
54059,38,-0.527225
53028,37,-0.527225
56708,29,-0.527225
54215,32,-0.527225
54335,35,-0.527225
52379,41,-0.527225
55940,32,-0.527225
52736,36,-0.527225
54264,37,-0.527225
57538,24,-0.527225
