objective,similarity,correlation
81286,90,-0.329008
81770,93,-0.329008
80563,93,-0.329008
77370,91,-0.329008
78110,89,-0.329008
80695,89,-0.329008
81926,90,-0.329008
78778,92,-0.329008
84119,88,-0.329008
82667,89,-0.329008
81291,88,-0.329008
80141,90,-0.329008
77283,93,-0.329008
81530,88,-0.329008
78897,90,-0.329008
81984,88,-0.329008
82346,90,-0.329008
80952,93,-0.329008
79708,90,-0.329008
83785,90,-0.329008
81000,87,-0.329008
79676,89,-0.329008
83700,91,-0.329008
78547,89,-0.329008
82437,91,-0.329008
80396,91,-0.329008
85256,89,-0.329008
81573,90,-0.329008
83334,91,-0.329008
78265,89,-0.329008
81099,95,-0.329008
81314,89,-0.329008
81124,89,-0.329008
78277,92,-0.329008
83295,87,-0.329008
78342,91,-0.329008
80604,89,-0.329008
76993,93,-0.329008
80185,90,-0.329008
77545,89,-0.329008
80685,90,-0.329008
79857,92,-0.329008
84960,89,-0.329008
81778,93,-0.329008
81368,88,-0.329008
83236,90,-0.329008
81638,90,-0.329008
81626,92,-0.329008
82018,90,-0.329008
82403,90,-0.329008
83743,87,-0.329008
77540,92,-0.329008
78552,91,-0.329008
80530,90,-0.329008
80964,89,-0.329008
81292,86,-0.329008
80477,93,-0.329008
82750,87,-0.329008
79257,92,-0.329008
80574,86,-0.329008
82106,88,-0.329008
80374,92,-0.329008
81461,86,-0.329008
81010,92,-0.329008
82103,92,-0.329008
81491,90,-0.329008
82970,87,-0.329008
80341,87,-0.329008
83052,90,-0.329008
78953,88,-0.329008
79209,90,-0.329008
81237,86,-0.329008
81505,92,-0.329008
83677,90,-0.329008
82454,89,-0.329008
83357,87,-0.329008
82902,88,-0.329008
81501,92,-0.329008
80210,87,-0.329008
82421,90,-0.329008
80869,90,-0.329008
81999,87,-0.329008
82436,89,-0.329008
82669,91,-0.329008
80128,91,-0.329008
81040,87,-0.329008
75657,91,-0.329008
80497,90,-0.329008
79581,91,-0.329008
82020,87,-0.329008
80043,91,-0.329008
84809,84,-0.329008
83566,88,-0.329008
82155,86,-0.329008
79988,91,-0.329008
78354,91,-0.329008
83161,91,-0.329008
84360,85,-0.329008
81388,92,-0.329008
81553,90,-0.329008
84195,86,-0.329008
79242,90,-0.329008
81485,94,-0.329008
82425,92,-0.329008
79625,87,-0.329008
80192,89,-0.329008
79422,90,-0.329008
82766,94,-0.329008
80673,89,-0.329008
84797,91,-0.329008
80448,90,-0.329008
80502,89,-0.329008
81706,88,-0.329008
81165,95,-0.329008
82181,89,-0.329008
79422,91,-0.329008
83635,90,-0.329008
79247,92,-0.329008
77168,92,-0.329008
81721,90,-0.329008
80140,90,-0.329008
85313,88,-0.329008
81360,93,-0.329008
82989,90,-0.329008
78504,92,-0.329008
80101,88,-0.329008
82664,89,-0.329008
80354,90,-0.329008
79949,91,-0.329008
79863,94,-0.329008
77872,89,-0.329008
82594,90,-0.329008
78876,95,-0.329008
79401,86,-0.329008
79195,91,-0.329008
79110,91,-0.329008
76226,95,-0.329008
81696,88,-0.329008
78904,90,-0.329008
81372,92,-0.329008
79741,90,-0.329008
84731,87,-0.329008
85221,91,-0.329008
77627,89,-0.329008
79819,93,-0.329008
83697,87,-0.329008
81997,90,-0.329008
81221,90,-0.329008
80301,93,-0.329008
78649,91,-0.329008
79982,90,-0.329008
83776,93,-0.329008
77827,93,-0.329008
78758,91,-0.329008
85602,88,-0.329008
79394,90,-0.329008
80942,90,-0.329008
82527,91,-0.329008
80856,91,-0.329008
81628,89,-0.329008
81510,87,-0.329008
81824,91,-0.329008
84592,88,-0.329008
81990,90,-0.329008
84977,90,-0.329008
84584,85,-0.329008
79658,91,-0.329008
79234,88,-0.329008
81222,92,-0.329008
79930,88,-0.329008
84834,88,-0.329008
86110,93,-0.329008
81772,92,-0.329008
80031,92,-0.329008
83340,92,-0.329008
83812,83,-0.329008
81280,92,-0.329008
78512,90,-0.329008
82581,91,-0.329008
79371,93,-0.329008
84594,89,-0.329008
81566,92,-0.329008
79764,92,-0.329008
79309,90,-0.329008
84201,82,-0.329008
83093,87,-0.329008
80273,92,-0.329008
79672,89,-0.329008
79479,91,-0.329008
79212,92,-0.329008
81800,90,-0.329008
79317,90,-0.329008
80151,88,-0.329008
78702,90,-0.329008
79066,89,-0.329008
82500,87,-0.329008
78836,91,-0.329008
80110,89,-0.329008
79605,89,-0.329008
84574,86,-0.329008
83185,91,-0.329008
80879,89,-0.329008
77997,93,-0.329008
79719,92,-0.329008
78087,88,-0.329008
86514,87,-0.329008
80542,87,-0.329008
83921,88,-0.329008
79296,87,-0.329008
78234,91,-0.329008
80019,92,-0.329008
81750,87,-0.329008
78833,91,-0.329008
83078,88,-0.329008
79820,89,-0.329008
78051,92,-0.329008
77630,92,-0.329008
85192,88,-0.329008
79283,90,-0.329008
80137,89,-0.329008
82247,85,-0.329008
83250,93,-0.329008
80591,93,-0.329008
80551,90,-0.329008
79335,90,-0.329008
82358,90,-0.329008
79805,90,-0.329008
82630,88,-0.329008
84256,90,-0.329008
79923,89,-0.329008
83576,91,-0.329008
79047,93,-0.329008
80458,90,-0.329008
79986,91,-0.329008
80589,89,-0.329008
81080,94,-0.329008
79562,87,-0.329008
80900,89,-0.329008
81373,88,-0.329008
78519,88,-0.329008
79647,94,-0.329008
81821,89,-0.329008
82607,91,-0.329008
81633,85,-0.329008
84661,91,-0.329008
82067,89,-0.329008
78685,91,-0.329008
78070,87,-0.329008
78601,88,-0.329008
80348,89,-0.329008
82059,91,-0.329008
81644,88,-0.329008
82369,90,-0.329008
78974,89,-0.329008
82540,89,-0.329008
81426,89,-0.329008
79189,91,-0.329008
