objective,similarity,correlation
81286,31,-0.645234
81770,34,-0.645234
80563,34,-0.645234
77370,45,-0.645234
78110,40,-0.645234
80695,33,-0.645234
81926,35,-0.645234
78778,41,-0.645234
84119,37,-0.645234
82667,34,-0.645234
81291,37,-0.645234
80141,37,-0.645234
77283,41,-0.645234
81530,29,-0.645234
78897,41,-0.645234
81984,33,-0.645234
82346,40,-0.645234
80952,33,-0.645234
79708,36,-0.645234
83785,24,-0.645234
81000,28,-0.645234
79676,39,-0.645234
83700,38,-0.645234
78547,33,-0.645234
82437,28,-0.645234
80396,36,-0.645234
85256,27,-0.645234
81573,34,-0.645234
83334,38,-0.645234
78265,46,-0.645234
81099,37,-0.645234
81314,31,-0.645234
81124,29,-0.645234
78277,40,-0.645234
83295,35,-0.645234
78342,38,-0.645234
80604,40,-0.645234
76993,45,-0.645234
80185,31,-0.645234
77545,41,-0.645234
80685,38,-0.645234
79857,37,-0.645234
84960,27,-0.645234
81778,33,-0.645234
81368,35,-0.645234
83236,33,-0.645234
81638,35,-0.645234
81626,31,-0.645234
82018,35,-0.645234
82403,27,-0.645234
83743,36,-0.645234
77540,36,-0.645234
78552,39,-0.645234
80530,25,-0.645234
80964,33,-0.645234
81292,41,-0.645234
80477,32,-0.645234
82750,36,-0.645234
79257,38,-0.645234
80574,33,-0.645234
82106,27,-0.645234
80374,38,-0.645234
81461,34,-0.645234
81010,40,-0.645234
82103,29,-0.645234
81491,33,-0.645234
82970,35,-0.645234
80341,29,-0.645234
83052,34,-0.645234
78953,33,-0.645234
79209,40,-0.645234
81237,28,-0.645234
81505,30,-0.645234
83677,27,-0.645234
82454,35,-0.645234
83357,39,-0.645234
82902,26,-0.645234
81501,29,-0.645234
80210,38,-0.645234
82421,28,-0.645234
80869,35,-0.645234
81999,36,-0.645234
82436,34,-0.645234
82669,35,-0.645234
80128,43,-0.645234
81040,33,-0.645234
75657,43,-0.645234
80497,33,-0.645234
79581,27,-0.645234
82020,31,-0.645234
80043,35,-0.645234
84809,27,-0.645234
83566,31,-0.645234
82155,37,-0.645234
79988,35,-0.645234
78354,36,-0.645234
83161,32,-0.645234
84360,29,-0.645234
81388,41,-0.645234
81553,35,-0.645234
84195,30,-0.645234
79242,31,-0.645234
81485,38,-0.645234
82425,39,-0.645234
79625,36,-0.645234
80192,42,-0.645234
79422,44,-0.645234
82766,35,-0.645234
80673,36,-0.645234
84797,26,-0.645234
80448,35,-0.645234
80502,31,-0.645234
81706,37,-0.645234
81165,35,-0.645234
82181,32,-0.645234
79422,34,-0.645234
83635,31,-0.645234
79247,33,-0.645234
77168,42,-0.645234
81721,39,-0.645234
80140,31,-0.645234
85313,27,-0.645234
81360,33,-0.645234
82989,34,-0.645234
78504,31,-0.645234
80101,28,-0.645234
82664,31,-0.645234
80354,39,-0.645234
79949,30,-0.645234
79863,39,-0.645234
77872,44,-0.645234
82594,34,-0.645234
78876,35,-0.645234
79401,39,-0.645234
79195,39,-0.645234
79110,41,-0.645234
76226,43,-0.645234
81696,32,-0.645234
78904,38,-0.645234
81372,39,-0.645234
79741,34,-0.645234
84731,31,-0.645234
85221,28,-0.645234
77627,37,-0.645234
79819,34,-0.645234
83697,26,-0.645234
81997,32,-0.645234
81221,36,-0.645234
80301,43,-0.645234
78649,37,-0.645234
79982,33,-0.645234
83776,36,-0.645234
77827,40,-0.645234
78758,32,-0.645234
85602,26,-0.645234
79394,35,-0.645234
80942,37,-0.645234
82527,32,-0.645234
80856,31,-0.645234
81628,26,-0.645234
81510,33,-0.645234
81824,36,-0.645234
84592,37,-0.645234
81990,33,-0.645234
84977,25,-0.645234
84584,30,-0.645234
79658,34,-0.645234
79234,41,-0.645234
81222,33,-0.645234
79930,42,-0.645234
84834,31,-0.645234
86110,28,-0.645234
81772,32,-0.645234
80031,34,-0.645234
83340,33,-0.645234
83812,24,-0.645234
81280,34,-0.645234
78512,36,-0.645234
82581,32,-0.645234
79371,39,-0.645234
84594,34,-0.645234
81566,37,-0.645234
79764,43,-0.645234
79309,34,-0.645234
84201,29,-0.645234
83093,35,-0.645234
80273,34,-0.645234
79672,41,-0.645234
79479,34,-0.645234
79212,37,-0.645234
81800,33,-0.645234
79317,30,-0.645234
80151,32,-0.645234
78702,41,-0.645234
79066,35,-0.645234
82500,35,-0.645234
78836,39,-0.645234
80110,32,-0.645234
79605,29,-0.645234
84574,37,-0.645234
83185,29,-0.645234
80879,26,-0.645234
77997,44,-0.645234
79719,38,-0.645234
78087,42,-0.645234
86514,22,-0.645234
80542,30,-0.645234
83921,30,-0.645234
79296,30,-0.645234
78234,42,-0.645234
80019,34,-0.645234
81750,32,-0.645234
78833,43,-0.645234
83078,33,-0.645234
79820,36,-0.645234
78051,34,-0.645234
77630,39,-0.645234
85192,25,-0.645234
79283,40,-0.645234
80137,37,-0.645234
82247,33,-0.645234
83250,28,-0.645234
80591,35,-0.645234
80551,38,-0.645234
79335,35,-0.645234
82358,42,-0.645234
79805,28,-0.645234
82630,33,-0.645234
84256,32,-0.645234
79923,33,-0.645234
83576,32,-0.645234
79047,39,-0.645234
80458,33,-0.645234
79986,39,-0.645234
80589,35,-0.645234
81080,39,-0.645234
79562,37,-0.645234
80900,32,-0.645234
81373,37,-0.645234
78519,38,-0.645234
79647,52,-0.645234
81821,37,-0.645234
82607,29,-0.645234
81633,30,-0.645234
84661,27,-0.645234
82067,32,-0.645234
78685,36,-0.645234
78070,39,-0.645234
78601,43,-0.645234
80348,33,-0.645234
82059,31,-0.645234
81644,32,-0.645234
82369,33,-0.645234
78974,36,-0.645234
82540,34,-0.645234
81426,34,-0.645234
79189,36,-0.645234
82157,29,-0.645234
81418,33,-0.645234
79642,41,-0.645234
81355,37,-0.645234
84441,28,-0.645234
81880,38,-0.645234
79398,37,-0.645234
79884,35,-0.645234
79361,37,-0.645234
81929,29,-0.645234
79006,39,-0.645234
80944,37,-0.645234
79072,35,-0.645234
81074,31,-0.645234
81417,38,-0.645234
81672,36,-0.645234
79741,35,-0.645234
79503,33,-0.645234
81996,30,-0.645234
83906,32,-0.645234
80972,42,-0.645234
85837,30,-0.645234
80721,38,-0.645234
80180,40,-0.645234
83225,28,-0.645234
80452,38,-0.645234
77831,39,-0.645234
83653,30,-0.645234
82002,32,-0.645234
81251,32,-0.645234
82233,30,-0.645234
83513,32,-0.645234
87200,25,-0.645234
83111,27,-0.645234
78856,36,-0.645234
83319,30,-0.645234
82593,33,-0.645234
79420,41,-0.645234
80351,32,-0.645234
79280,35,-0.645234
83098,32,-0.645234
88510,28,-0.645234
81077,34,-0.645234
83554,30,-0.645234
83154,28,-0.645234
79696,33,-0.645234
82353,35,-0.645234
81139,36,-0.645234
82662,36,-0.645234
83968,27,-0.645234
80425,38,-0.645234
79718,33,-0.645234
79889,32,-0.645234
82538,27,-0.645234
82456,24,-0.645234
80271,37,-0.645234
81078,35,-0.645234
79336,37,-0.645234
80614,35,-0.645234
80412,37,-0.645234
85313,28,-0.645234
78798,41,-0.645234
84492,33,-0.645234
82240,30,-0.645234
81554,30,-0.645234
82662,31,-0.645234
81875,31,-0.645234
79448,43,-0.645234
83276,27,-0.645234
80972,23,-0.645234
82825,33,-0.645234
