objective,similarity,correlation
56300,77,-0.262833
53579,90,-0.262833
52866,86,-0.262833
56208,84,-0.262833
53460,85,-0.262833
54526,85,-0.262833
54259,84,-0.262833
52749,86,-0.262833
54869,84,-0.262833
55786,82,-0.262833
52679,81,-0.262833
53706,86,-0.262833
54401,85,-0.262833
53300,86,-0.262833
55961,84,-0.262833
53472,82,-0.262833
54353,86,-0.262833
56568,89,-0.262833
56989,85,-0.262833
55260,88,-0.262833
55246,85,-0.262833
54156,87,-0.262833
55031,83,-0.262833
52331,86,-0.262833
52386,90,-0.262833
56832,84,-0.262833
53451,80,-0.262833
56900,82,-0.262833
54275,80,-0.262833
55558,91,-0.262833
54140,85,-0.262833
54467,86,-0.262833
52420,90,-0.262833
55415,79,-0.262833
53246,85,-0.262833
52253,87,-0.262833
53168,90,-0.262833
53957,84,-0.262833
50736,87,-0.262833
55435,85,-0.262833
54641,84,-0.262833
54815,88,-0.262833
55527,89,-0.262833
53002,87,-0.262833
53474,85,-0.262833
54907,84,-0.262833
56298,89,-0.262833
55496,86,-0.262833
54331,86,-0.262833
54473,87,-0.262833
54417,84,-0.262833
54287,82,-0.262833
54164,88,-0.262833
56994,84,-0.262833
54490,90,-0.262833
53378,84,-0.262833
51632,88,-0.262833
52562,86,-0.262833
53879,87,-0.262833
54623,85,-0.262833
53306,85,-0.262833
53300,85,-0.262833
52918,88,-0.262833
55374,83,-0.262833
53927,86,-0.262833
53311,88,-0.262833
52382,87,-0.262833
57542,85,-0.262833
54142,85,-0.262833
55809,88,-0.262833
52350,86,-0.262833
52211,87,-0.262833
53889,86,-0.262833
52204,90,-0.262833
55561,85,-0.262833
54814,83,-0.262833
53115,84,-0.262833
56504,81,-0.262833
54651,87,-0.262833
55858,87,-0.262833
54896,89,-0.262833
52061,87,-0.262833
57831,77,-0.262833
55008,87,-0.262833
54349,82,-0.262833
53889,89,-0.262833
54298,87,-0.262833
51410,88,-0.262833
53038,82,-0.262833
55429,89,-0.262833
53706,80,-0.262833
53050,86,-0.262833
51990,88,-0.262833
55536,86,-0.262833
54916,84,-0.262833
55083,84,-0.262833
54848,86,-0.262833
53530,85,-0.262833
52505,84,-0.262833
53904,83,-0.262833
52425,84,-0.262833
53951,84,-0.262833
52288,88,-0.262833
52983,87,-0.262833
51680,83,-0.262833
56361,82,-0.262833
50805,81,-0.262833
54155,85,-0.262833
54580,82,-0.262833
57654,75,-0.262833
52347,88,-0.262833
54763,87,-0.262833
53446,87,-0.262833
53887,85,-0.262833
55758,88,-0.262833
53513,86,-0.262833
52364,88,-0.262833
55034,87,-0.262833
54290,82,-0.262833
53287,84,-0.262833
53221,86,-0.262833
56663,87,-0.262833
53293,88,-0.262833
51228,81,-0.262833
54425,82,-0.262833
54248,83,-0.262833
54578,86,-0.262833
56203,80,-0.262833
59477,86,-0.262833
52109,86,-0.262833
52654,85,-0.262833
55473,80,-0.262833
54043,80,-0.262833
55471,81,-0.262833
54407,87,-0.262833
53268,87,-0.262833
55220,78,-0.262833
53885,81,-0.262833
54681,83,-0.262833
54003,88,-0.262833
55475,87,-0.262833
54335,84,-0.262833
52164,92,-0.262833
54112,85,-0.262833
57849,83,-0.262833
55281,81,-0.262833
57837,90,-0.262833
55952,83,-0.262833
54378,89,-0.262833
55923,85,-0.262833
53847,86,-0.262833
53025,83,-0.262833
53049,82,-0.262833
51333,84,-0.262833
52210,85,-0.262833
55470,87,-0.262833
53779,84,-0.262833
